Nome Giocatore,Partite Giocate,Minuti Giocati,Gol Fatti,Tiri in Porta,Dribbling Riusciti,Occasioni Sprecate,Dribbling Tentati,Partite - Passaggi,Minuti - Passaggi,Totale Passaggi,Passaggi Riusciti,Percentuale Passaggi Riusciti,Passaggi Chiave,Occasioni Create,Cross Riusciti,Porta Invulnerata,Falli Subiti,Cartellini Gialli,Cartellini Rossi,Palloni Rubati,Tackle Riusciti,Partite - Azioni Difensive,Minuti - Azioni Difensive,Intercept,Palloni Recuperati,Duelli Aerei/Terra Vinti,Duelli Aerei/Terra Persi,Errori Decisionali,Tackle - Azioni Difensive,Contropiedi,Contropiedi Vinti,Transizioni Difensive,Transizioni Centrali,Transizioni Offensive,Attacchi,Palloni Persi,Blocchi Effettuati,Tiri Effettuati,Tipo Passaggio,Intercettazioni,Tackle + Intercettazioni,Salvataggi,Errori,Azione Creata,Passaggi Live,Passaggi Dead,Assist,Azione Difensiva,Azione Gol Creata,Passaggi Completati,Tentativi,Distanza Totale Percorsa,Distanza Progressiva,Expected Assists Gol,Expected Assists,Differenza tra Assist Attesi e Gol,Palle Ferme,Entrate nel Terzo Finale,Passaggi Penetranti nell'Area,Cross nell'Area di Rigore,Passaggi Progressivi,Palla in Gioco,Palla Fuori Gioco,Punizioni,Passaggi Filtranti,Scambi Palla,Rimesse Laterali,Calci d'Angolo,Conversioni,Divise,Direzione,Posizioni di Fuorigioco,Contesti,Interceptazioni,Falli Commessi,Fuorigioco,Spazi,Dribbling,Respinte,Valutazione Giocatore
J. Doig,0.5694444444444444,0.45645055664702033,0.25,0.2857142857142857,0.34,0.2727272727272727,0.355,0.5694444444444444,0.45645055664702033,0.13857142857142857,0.1120486656200942,0.7341,0.19469026548672566,0.13043478260869565,0.15702479338842976,0.13333333333333333,0.15517241379310345,0.2272727272727273,0.0,0.23232323232323235,0.34265734265734266,0.5694444444444444,0.45645055664702033,0.14393939393939395,0.23232323232323235,0.33163265306122447,0.4294478527607362,0.0,0.34265734265734266,0.25,0.2,0.15,0.25,0.30000000000000004,0.2894736842105263,0.25925925925925924,0.3627450980392157,0.13043478260869565,0.4745762711864407,0.14423076923076925,0.18796992481203006,0.10238907849829351,0.3333333333333333,0.21890547263681592,0.18497109826589594,0.06741573033707865,0.21428571428571427,0.0,0.3684210526315789,0.1459278719847146,0.19060109289617486,0.14404863452347103,0.15833392767990873,0.11278195488721804,0.15887850467289724,0.6989247311827956,0.15178571428571427,0.1287425149700599,0.13709677419354838,0.23076923076923078,0.0911062906724512,0.15079542908357607,0.20553780617678383,0.029411764705882353,0.0,0.012345679012345678,0.3184931506849315,0.008298755186721992,0.02127659574468085,0.0,0.0,0.30000000000000004,0.32142857142857145,0.23809523809523808,0.19999999999999998,0.0,0.09803921568627452,0.29411764705882354,0.21428571428571427,0.9167842031029619
J. Hendry,0.1111111111111111,0.07138179436804191,0.0,0.0,0.0,0.0,0.01,0.1111111111111111,0.07138179436804191,0.046785714285714285,0.04513343799058085,0.8779000000000001,0.017699115044247787,0.0,0.0,0.0,0.017241379310344827,0.09090909090909091,0.0,0.010101010101010102,0.0,0.1111111111111111,0.07138179436804191,0.015151515151515152,0.010101010101010102,0.04591836734693877,0.04294478527607362,0.0,0.0,0.08571428571428572,0.10588235294117647,0.08,0.07142857142857142,0.0,0.10526315789473684,0.07407407407407407,0.09803921568627451,0.11594202898550725,0.03389830508474576,0.20192307692307693,0.08270676691729323,0.07508532423208192,0.0,0.03980099502487562,0.0,0.02247191011235955,0.0,0.0,0.10526315789473684,0.08072605684260807,0.08699453551912568,0.09353209580676171,0.09542828614221525,0.015037593984962405,0.0,0.7311827956989247,0.017857142857142856,0.04191616766467066,0.0,0.0,0.039045553145336226,0.08469639256105758,0.02129925452609159,0.09411764705882353,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.16666666666666666,0.3,0.3529411764705883,0.17647058823529413,0.21428571428571427,0.8660084626234132
J. Jesus,0.41666666666666663,0.3660772757039948,0.125,0.03571428571428571,0.0,0.0,0.0,0.41666666666666663,0.3660772757039948,0.32553571428571426,0.3241758241758242,0.90575,0.04424778761061947,0.043478260869565216,0.0,0.3,0.09482758620689655,0.3181818181818182,0.0,0.21212121212121213,0.27972027972027974,0.41666666666666663,0.3660772757039948,0.14393939393939395,0.21212121212121213,0.29081632653061223,0.2423312883435583,0.0,0.27972027972027974,0.2857142857142857,0.2588235294117647,0.27,0.19642857142857142,0.1,0.2631578947368421,0.14814814814814814,0.30392156862745096,0.2463768115942029,0.23728813559322035,0.19230769230769232,0.22556390977443608,0.26621160409556316,0.0,0.08955223880597014,0.08092485549132948,0.0,0.0,0.125,0.05263157894736842,0.39837592548363987,0.40349726775956285,0.42063717724792504,0.3675914699379502,0.022556390977443608,0.08411214953271028,0.5053763440860215,0.04464285714285714,0.2754491017964072,0.008064516129032258,0.0,0.22125813449023862,0.3934573157069236,0.09265175718849841,0.36470588235294116,0.05555555555555555,0.037037037037037035,0.032534246575342464,0.0,0.0,0.0,0.0,0.15000000000000002,0.3928571428571429,0.3333333333333333,0.2333333333333333,0.3,0.37254901960784315,0.11764705882352942,0.5,0.9548660084626234
J. Lucumi,0.7083333333333333,0.675343811394892,0.0,0.14285714285714285,0.07,0.09090909090909091,0.055,0.7083333333333333,0.675343811394892,0.5264285714285715,0.5221742543171115,0.9093000000000001,0.10619469026548672,0.0,0.008264462809917356,0.4,0.20689655172413793,0.36363636363636365,0.0,0.5,0.6153846153846154,0.7083333333333333,0.675343811394892,0.29545454545454547,0.5,0.4464285714285714,0.34662576687116564,0.0,0.6153846153846154,0.2857142857142857,0.29411764705882354,0.25,0.26785714285714285,0.0,0.2807017543859649,0.1111111111111111,0.22549019607843138,0.17391304347826086,0.1864406779661017,0.09615384615384616,0.18796992481203006,0.15699658703071673,0.0,0.04975124378109452,0.05202312138728323,0.0,0.0,0.0,0.05263157894736842,0.2562694053021256,0.253551912568306,0.2687355294691092,0.23168818201269525,0.022556390977443608,0.028037383177570097,0.5053763440860215,0.026785714285714284,0.19461077844311378,0.03225806451612903,0.0,0.14099783080260303,0.24669504817387408,0.06283280085197018,0.21764705882352942,0.05555555555555555,0.13580246913580246,0.02054794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Maehle,0.9444444444444444,0.7246234446627374,0.75,0.42857142857142855,0.36,0.5454545454545454,0.51,0.9444444444444444,0.7246234446627374,0.42178571428571426,0.37833594976452123,0.8163,0.6548672566371682,0.17391304347826086,0.1652892561983471,0.3333333333333333,0.3275862068965517,0.4545454545454546,0.5,0.42424242424242425,0.44755244755244755,0.9444444444444444,0.7246234446627374,0.36363636363636365,0.42424242424242425,0.3724489795918367,0.6196319018404908,0.0,0.44755244755244755,0.5714285714285714,0.5764705882352941,0.38,0.39285714285714285,1.0,0.763157894736842,0.611111111111111,0.5980392156862745,0.14492753623188406,0.864406779661017,0.44230769230769235,0.47368421052631576,0.2764505119453925,0.0,0.6517412935323383,0.630057803468208,0.0449438202247191,0.7142857142857142,0.375,0.7368421052631579,0.5165989968951517,0.585136612021858,0.4257687152199521,0.3757577918836032,0.39097744360902253,0.6822429906542057,0.6236559139784945,0.49107142857142855,0.4161676646706587,0.5241935483870968,0.3076923076923077,0.4880694143167028,0.49249383822540893,0.49840255591054317,0.17058823529411765,0.05555555555555555,0.08641975308641975,0.75,0.004149377593360996,0.0,0.00980392156862745,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Murillo,0.5555555555555556,0.34577603143418467,0.0,0.07142857142857142,0.02,0.0,0.02,0.5555555555555556,0.34577603143418467,0.18892857142857142,0.17346938775510204,0.8355,0.035398230088495575,0.0,0.0,0.06666666666666667,0.3275862068965517,0.36363636363636365,0.5,0.19191919191919193,0.3076923076923077,0.5555555555555556,0.34577603143418467,0.12121212121212122,0.19191919191919193,0.3571428571428571,0.2883435582822086,0.0,0.3076923076923077,0.3214285714285714,0.29411764705882354,0.19,0.4107142857142857,0.15000000000000002,0.3684210526315789,0.42592592592592593,0.27450980392156865,0.014492753623188406,0.4576271186440678,0.15384615384615385,0.22932330827067668,0.07167235494880546,0.0,0.4577114427860696,0.3988439306358381,0.011235955056179775,0.3571428571428571,0.0,0.5263157894736842,0.20181514210652018,0.23693989071038252,0.1789133054415966,0.08865273518293988,0.3082706766917293,0.39252336448598135,0.5268817204301075,0.36607142857142855,0.1287425149700599,0.1935483870967742,0.13461538461538464,0.1561822125813449,0.23683620882814252,0.025559105431309907,0.01764705882352941,0.5,0.04938271604938271,0.03595890410958904,0.0,0.0,0.0,0.0,0.15000000000000002,0.3928571428571429,0.19047619047619047,0.3,0.5,0.3921568627450981,0.29411764705882354,0.5,0.8801128349788435
J. Palomino,0.2638888888888889,0.12721021611001965,0.125,0.10714285714285714,0.02,0.09090909090909091,0.015,0.2638888888888889,0.12721021611001965,0.09517857142857143,0.08614599686028258,0.8038,0.017699115044247787,0.043478260869565216,0.01652892561983471,0.0,0.04310344827586207,0.18181818181818182,0.0,0.22222222222222224,0.17482517482517482,0.2638888888888889,0.12721021611001965,0.2196969696969697,0.22222222222222224,0.15051020408163265,0.10122699386503067,0.0,0.17482517482517482,0.17857142857142858,0.1764705882352941,0.17,0.14285714285714285,0.0,0.17543859649122806,0.14814814814814814,0.12745098039215685,0.07246376811594203,0.13559322033898305,0.27884615384615385,0.20300751879699247,0.08873720136518772,0.0,0.04477611940298507,0.04046242774566474,0.0,0.07142857142857142,0.0,0.10526315789473684,0.10819202292811082,0.12021857923497267,0.11523619968317153,0.11133300049925113,0.022556390977443608,0.028037383177570097,0.5053763440860215,0.017857142857142856,0.08383233532934133,0.03225806451612903,0.038461538461538464,0.06724511930585683,0.11561729778176115,0.0362087326943557,0.12941176470588234,0.0,0.0,0.02054794520547945,0.0,0.0,0.0,0.0,0.0,0.5357142857142857,0.9047619047619047,0.19999999999999998,0.3,0.21568627450980396,0.35294117647058826,0.21428571428571427,0.9294781382228491
J. Sala,0.16666666666666666,0.03536345776031434,0.0,0.0,0.0,0.0,0.02,0.16666666666666666,0.03536345776031434,0.014642857142857143,0.013343799058084773,0.8293,0.017699115044247787,0.0,0.01652892561983471,0.0,0.05172413793103448,0.09090909090909091,0.0,0.010101010101010102,0.013986013986013986,0.16666666666666666,0.03536345776031434,0.015151515151515152,0.010101010101010102,0.02551020408163265,0.04294478527607362,0.0,0.013986013986013986,0.36428571428571427,0.3764705882352941,0.22,0.4821428571428571,0.1,0.5175438596491228,0.611111111111111,0.29411764705882354,0.2463768115942029,0.22033898305084745,0.31730769230769235,0.3157894736842105,0.1945392491467577,0.0,0.2537313432835821,0.26011560693641617,0.011235955056179775,0.0,0.25,0.10526315789473684,0.36876044900883687,0.3879781420765027,0.3729910502728245,0.2653519720419371,0.05263157894736842,0.10280373831775703,0.46236559139784944,0.17857142857142855,0.3473053892215569,0.07258064516129031,0.057692307692307696,0.2559652928416486,0.38920008962581226,0.039403620873269436,0.20588235294117646,0.1111111111111111,0.2345679012345679,0.0017123287671232876,0.004149377593360996,0.0,0.00980392156862745,0.0,0.05,0.07142857142857144,0.09523809523809523,0.16666666666666666,0.0,0.03921568627450981,0.17647058823529413,0.0,0.844851904090268
J. Sambia,0.4305555555555555,0.18664047151277013,0.0,0.25,0.11,0.0,0.165,0.4305555555555555,0.18664047151277013,0.08589285714285715,0.07810047095761381,0.8233500000000001,0.10619469026548672,0.13043478260869565,0.0743801652892562,0.03333333333333333,0.1896551724137931,0.13636363636363635,0.0,0.10101010101010102,0.11888111888111888,0.4305555555555555,0.18664047151277013,0.09848484848484848,0.10101010101010102,0.20663265306122447,0.22392638036809817,0.0,0.11888111888111888,0.12142857142857143,0.08235294117647059,0.12,0.07142857142857142,0.05,0.14035087719298245,0.12962962962962962,0.11764705882352941,0.057971014492753624,0.13559322033898305,0.125,0.11278195488721804,0.10238907849829351,0.16666666666666666,0.17412935323383083,0.1676300578034682,0.011235955056179775,0.2857142857142857,0.0,0.15789473684210525,0.11726773346071173,0.13748633879781422,0.09974680802090526,0.09874474003280793,0.14285714285714285,0.08411214953271028,0.44086021505376344,0.10714285714285714,0.07185628742514971,0.13709677419354838,0.09615384615384616,0.10195227765726682,0.11449697512883711,0.12460063897763579,0.047058823529411764,0.0,0.012345679012345678,0.17294520547945205,0.03319502074688797,0.031914893617021274,0.0392156862745098,0.0,0.05,0.17857142857142858,0.19047619047619047,0.16666666666666666,0.0,0.09803921568627452,0.11764705882352942,0.07142857142857144,0.8928067700987307
J. Simic,0.1111111111111111,0.046823837590045846,0.25,0.07142857142857142,0.02,0.0,0.01,0.1111111111111111,0.046823837590045846,0.022857142857142857,0.023155416012558872,0.9218999999999999,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.010101010101010102,0.013986013986013986,0.1111111111111111,0.046823837590045846,0.0,0.010101010101010102,0.02040816326530612,0.024539877300613498,0.0,0.013986013986013986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Sosa,0.2777777777777778,0.224950884086444,0.0,0.07142857142857142,0.06,0.0,0.03,0.2777777777777778,0.224950884086444,0.135,0.12048665620094193,0.8122,0.0,0.0,0.01652892561983471,0.13333333333333333,0.12068965517241378,0.18181818181818182,0.0,0.08080808080808081,0.08391608391608392,0.2777777777777778,0.224950884086444,0.09090909090909091,0.08080808080808081,0.1530612244897959,0.25766871165644173,0.0,0.08391608391608392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.2857142857142857,0.5333333333333333,0.6,0.5882352941176472,0.8235294117647058,0.21428571428571427,0.8829337094499294
J. Toljan,0.6805555555555555,0.7018664047151277,0.0,0.10714285714285714,0.12,0.2727272727272727,0.115,0.6805555555555555,0.7018664047151277,0.34267857142857144,0.3076923076923077,0.8057,0.34513274336283184,0.30434782608695654,0.1652892561983471,0.26666666666666666,0.1724137931034483,0.18181818181818182,0.0,0.2878787878787879,0.32867132867132864,0.6805555555555555,0.7018664047151277,0.20454545454545456,0.2878787878787879,0.2423469387755102,0.29754601226993865,0.0,0.32867132867132864,0.32857142857142857,0.3529411764705882,0.23,0.30357142857142855,0.30000000000000004,0.40350877192982454,0.31481481481481477,0.46078431372549017,0.2608695652173913,0.4915254237288136,0.2692307692307693,0.2781954887218045,0.3447098976109215,0.3333333333333333,0.3681592039800995,0.40462427745664736,0.033707865168539325,0.0,0.0,0.5263157894736842,0.4738476235968474,0.5274316939890711,0.4336352681533233,0.4321731688182013,0.2857142857142857,0.30841121495327106,0.7741935483870968,0.3482142857142857,0.4940119760479042,0.3064516129032258,0.25,0.43817787418655096,0.43244454402868027,0.5079872204472844,0.3058823529411765,0.1111111111111111,0.16049382716049382,0.726027397260274,0.004149377593360996,0.0,0.0,0.0,0.30000000000000004,0.42857142857142855,0.2857142857142857,0.09999999999999999,0.4,0.21568627450980396,0.23529411764705885,0.35714285714285715,0.8984485190409027
J. Vasquez,0.7083333333333333,0.6036345776031434,0.125,0.3214285714285714,0.18,0.0,0.125,0.7083333333333333,0.6036345776031434,0.27589285714285716,0.23626373626373628,0.77925,0.12389380530973451,0.043478260869565216,0.024793388429752067,0.3,0.39655172413793105,0.5,0.0,0.6616161616161617,0.5804195804195804,0.7083333333333333,0.6036345776031434,0.5909090909090909,0.6616161616161617,0.5663265306122448,0.549079754601227,0.0,0.5804195804195804,0.5857142857142857,0.6235294117647059,0.64,0.2857142857142857,0.1,0.7017543859649122,0.5925925925925926,0.6078431372549019,0.5217391304347826,0.4406779661016949,0.7211538461538461,0.5902255639097744,0.5631399317406144,0.16666666666666666,0.23880597014925373,0.1907514450867052,0.011235955056179775,0.14285714285714285,0.0,0.15789473684210525,0.310245999522331,0.37224043715846994,0.3158400693231515,0.308893802153912,0.06015037593984962,0.12149532710280375,0.45161290322580644,0.125,0.24550898203592816,0.06451612903225806,0.057692307692307696,0.210412147505423,0.3322876988572709,0.23003194888178916,0.34705882352941175,0.05555555555555555,0.037037037037037035,0.2208904109589041,0.0,0.0,0.0,0.0,0.2,0.5714285714285715,0.8571428571428571,0.26666666666666666,0.6,0.6666666666666667,0.4705882352941177,0.5714285714285715,0.9393511988716503
J. Zemura,0.5555555555555556,0.3068107400130976,0.25,0.21428571428571427,0.24,0.18181818181818182,0.2,0.5555555555555556,0.3068107400130976,0.09071428571428572,0.07182103610675039,0.7205,0.12389380530973451,0.0,0.01652892561983471,0.2,0.22413793103448276,0.09090909090909091,0.0,0.29292929292929293,0.32167832167832167,0.5555555555555556,0.3068107400130976,0.19696969696969696,0.29292929292929293,0.2857142857142857,0.3128834355828221,0.0,0.32167832167832167,0.44285714285714284,0.47058823529411764,0.37,0.375,0.2,0.5263157894736842,0.5,0.3529411764705882,0.14492753623188406,0.4406779661016949,0.27884615384615385,0.3421052631578947,0.16382252559726962,0.0,0.2537313432835821,0.19653179190751444,0.02247191011235955,0.5,0.125,0.10526315789473684,0.1521375686649152,0.19715846994535519,0.12376619683983914,0.16111546965266388,0.16541353383458646,0.22429906542056077,0.4086021505376344,0.2232142857142857,0.15568862275449102,0.12096774193548387,0.11538461538461539,0.1561822125813449,0.1646874299798342,0.1757188498402556,0.06470588235294117,0.0,0.012345679012345678,0.2636986301369863,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joao Ferreira,0.6666666666666666,0.4538310412573674,0.0,0.0,0.28,0.0,0.22,0.6666666666666666,0.4538310412573674,0.1925,0.16287284144427003,0.7698999999999999,0.17699115044247787,0.08695652173913043,0.1322314049586777,0.13333333333333333,0.15517241379310345,0.8181818181818182,0.0,0.5454545454545455,0.5734265734265734,0.6666666666666666,0.4538310412573674,0.3484848484848485,0.5454545454545455,0.39285714285714285,0.4049079754601227,0.0,0.5734265734265734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joao Moutinho,0.1111111111111111,0.018664047151277015,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.018664047151277015,0.01107142857142857,0.009811616954474097,0.8065000000000001,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0979020979020979,0.1111111111111111,0.018664047151277015,0.0,0.010101010101010102,0.03571428571428571,0.018404907975460124,0.0,0.0979020979020979,0.5928571428571429,0.5411764705882353,0.33,0.7678571428571428,0.35000000000000003,0.7192982456140351,0.8703703703703703,0.39215686274509803,0.14492753623188406,0.5084745762711864,0.38461538461538464,0.46240601503759393,0.10921501706484642,0.16666666666666666,0.6019900497512438,0.5202312138728323,0.2808988764044944,0.0,0.0,0.3157894736842105,0.4368282780033437,0.47759562841530057,0.4489215646451927,0.3401326581556237,0.2857142857142857,0.31775700934579443,0.34408602150537637,0.5267857142857143,0.6796407185628743,0.29032258064516125,0.09615384615384616,0.5531453362255966,0.4470087385166928,0.19062832800851973,0.5882352941176471,0.7777777777777777,0.09876543209876543,0.00684931506849315,0.2074688796680498,0.19148936170212766,0.19607843137254902,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K. Amian,0.8333333333333333,0.7770137524557957,0.0,0.5,0.32,0.5454545454545454,0.27,0.8333333333333333,0.7770137524557957,0.30214285714285716,0.25,0.753,0.3185840707964602,0.2608695652173913,0.18181818181818182,0.26666666666666666,0.08620689655172414,0.4545454545454546,0.5,0.5454545454545455,0.7552447552447552,0.8333333333333333,0.7770137524557957,0.33333333333333337,0.5454545454545455,0.5561224489795918,0.6441717791411044,0.0,0.7552447552447552,0.6857142857142857,0.7294117647058823,0.65,0.375,0.5,0.45614035087719296,0.2222222222222222,0.5882352941176471,0.391304347826087,0.559322033898305,0.4326923076923077,0.5300751879699248,0.47440273037542663,0.3333333333333333,0.3233830845771144,0.2774566473988439,0.0449438202247191,0.14285714285714285,0.375,0.2631578947368421,0.38213518032003824,0.4526775956284153,0.34898520113191706,0.4128093573924827,0.19548872180451124,0.28037383177570097,0.3655913978494624,0.25,0.46706586826347307,0.2096774193548387,0.23076923076923078,0.41865509761388287,0.3773246695048174,0.4057507987220448,0.2823529411764706,0.1111111111111111,0.037037037037037035,0.5667808219178082,0.008298755186721992,0.0,0.00980392156862745,0.0,0.30000000000000004,0.6428571428571429,0.3333333333333333,0.39999999999999997,0.3,0.4901960784313726,0.11764705882352942,0.28571428571428575,0.9083215796897038
K. Bonifazi,0.2222222222222222,0.17714472822527833,0.0,0.0,0.05,0.0,0.04,0.2222222222222222,0.17714472822527833,0.1525,0.14933281004709578,0.8846,0.017699115044247787,0.0,0.0,0.06666666666666667,0.02586206896551724,0.09090909090909091,0.0,0.11616161616161617,0.13986013986013987,0.2222222222222222,0.17714472822527833,0.09848484848484848,0.11616161616161617,0.09438775510204081,0.13803680981595093,0.0,0.13986013986013987,0.12142857142857143,0.09411764705882353,0.07,0.17857142857142855,0.0,0.12280701754385964,0.12962962962962962,0.10784313725490197,0.11594202898550725,0.05084745762711865,0.11538461538461539,0.10902255639097744,0.15699658703071673,0.16666666666666666,0.04477611940298507,0.05202312138728323,0.0,0.0,0.0,0.0,0.17076665870551708,0.17573770491803278,0.19063866661250795,0.191106197846088,0.0,0.009345794392523366,0.5376344086021505,0.017857142857142856,0.11676646706586827,0.0,0.0,0.07375271149674621,0.17521846291732018,0.02236421725239617,0.11176470588235293,0.1111111111111111,0.06172839506172839,0.0017123287671232876,0.0,0.0,0.0,0.0,0.05,0.35714285714285715,0.42857142857142855,0.16666666666666666,0.6,0.5490196078431373,0.29411764705882354,0.42857142857142855,0.9097320169252469
K. De Winter,0.4583333333333333,0.40946299934512115,0.0,0.07142857142857142,0.03,0.0,0.035,0.4583333333333333,0.40946299934512115,0.21017857142857144,0.19996075353218212,0.86465,0.061946902654867256,0.043478260869565216,0.0,0.2,0.09482758620689655,0.4090909090909091,0.25,0.2373737373737374,0.25874125874125875,0.4583333333333333,0.40946299934512115,0.16666666666666669,0.2373737373737374,0.260204081632653,0.2822085889570552,0.0,0.25874125874125875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.19047619047619047,0.3,0.6,0.8823529411764707,0.35294117647058826,0.6428571428571429,0.9055007052186178
K. Dermaku,0.013888888888888888,0.0054027504911591355,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0054027504911591355,0.00035714285714285714,0.00019623233908948196,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0054027504911591355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8307475317348377
K. Djidji,0.6388888888888888,0.5083497053045187,0.125,0.14285714285714285,0.07,0.18181818181818182,0.055,0.6388888888888888,0.5083497053045187,0.3225,0.3090659340659341,0.87015,0.017699115044247787,0.0,0.03305785123966942,0.36666666666666664,0.034482758620689655,0.2272727272727273,0.0,0.3888888888888889,0.42657342657342656,0.6388888888888888,0.5083497053045187,0.32575757575757575,0.3888888888888889,0.3239795918367347,0.3558282208588957,0.0,0.42657342657342656,0.4357142857142857,0.4,0.4,0.3571428571428571,0.05,0.2982456140350877,0.25925925925925924,0.38235294117647056,0.2753623188405797,0.3389830508474576,0.42307692307692313,0.39473684210526316,0.3037542662116041,0.0,0.10945273631840796,0.11560693641618497,0.0,0.0,0.25,0.05263157894736842,0.38165751134463816,0.40437158469945356,0.3803430954411904,0.29573496897510876,0.007518796992481203,0.03738317757009346,0.5268817204301075,0.017857142857142856,0.2904191616766467,0.04032258064516129,0.038461538461538464,0.21908893709327548,0.40264396146090076,0.05005324813631523,0.13529411764705881,0.05555555555555555,0.12345679012345678,0.039383561643835614,0.0,0.0,0.0,0.0,0.30000000000000004,0.5357142857142857,0.47619047619047616,0.26666666666666666,0.2,0.3921568627450981,0.23529411764705885,0.28571428571428575,0.9167842031029619
K. Ehizibue,0.5555555555555556,0.3163064833005894,0.25,0.3214285714285714,0.2,0.09090909090909091,0.225,0.5555555555555556,0.3163064833005894,0.1,0.08320251177394035,0.7725,0.08849557522123894,0.08695652173913043,0.09090909090909091,0.13333333333333333,0.24137931034482757,0.4090909090909091,0.0,0.26262626262626265,0.3776223776223776,0.5555555555555556,0.3163064833005894,0.11363636363636365,0.26262626262626265,0.3061224489795918,0.35276073619631904,0.0,0.3776223776223776,0.049999999999999996,0.07058823529411765,0.06,0.017857142857142856,0.0,0.043859649122807015,0.018518518518518517,0.06862745098039216,0.043478260869565216,0.06779661016949153,0.06730769230769232,0.05263157894736842,0.051194539249146756,0.0,0.05472636815920398,0.046242774566473986,0.0,0.07142857142857142,0.0,0.05263157894736842,0.024361117745402436,0.0312568306010929,0.02150100870601297,0.020290992083303618,0.007518796992481203,0.01869158878504673,0.6344086021505376,0.017857142857142856,0.017964071856287428,0.04032258064516129,0.057692307692307696,0.026030368763557486,0.028008066323101054,0.01916932907348243,0.0058823529411764705,0.0,0.0,0.02910958904109589,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,0.19047619047619047,0.39999999999999997,0.1,0.25490196078431376,0.35294117647058826,0.07142857142857144,0.9125528913963329
